price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,is_renovated
800000.0,3,3.5,3830,221284,2.0,0,0,3,10,3530,300,1993,98077,47.7641,-122.023,2920,148539,true
472000.0,6,2.5,4410,14034,1.0,0,2,4,9,2350,2060,1965,98003,47.3376,-122.324,2600,13988,true
225000.0,3,1.75,1430,8505,1.0,0,0,4,7,1430,0,1968,98003,47.3173,-122.319,1190,8640,true
210000.0,2,1.0,830,6000,1.0,0,0,3,6,830,0,1940,98126,47.5308,-122.376,830,4960,true
455000.0,2,1.0,1430,5000,1.5,0,0,2,7,1430,0,1925,98115,47.6727,-122.299,1450,3750,true
225000.0,3,1.0,1300,8316,1.0,0,0,4,6,1300,0,1954,98002,47.3221,-122.216,1260,8316,true
480000.0,2,1.0,1030,3060,1.0,0,2,4,7,790,240,1918,98103,47.6779,-122.353,1390,3060,true
363000.0,3,2.5,2740,11872,2.0,0,0,3,9,2740,0,1990,98023,47.3076,-122.395,2570,10377,true
2.4e6,4,2.5,3650,8354,1.0,1,4,3,9,1830,1820,2000,98074,47.6338,-122.072,3120,18841,true
181000.0,2,1.5,720,5120,1.0,0,0,3,6,720,0,1954,98106,47.5218,-122.357,1150,2566,true
250000.0,4,2.0,2010,7312,1.0,0,0,4,7,2010,0,1976,98002,47.2785,-122.213,2010,7650,true
481000.0,3,1.75,1560,3000,1.0,0,0,4,6,770,790,1918,98103,47.6846,-122.345,1390,3000,true
260000.0,3,2.0,1810,7209,1.0,0,0,4,7,1240,570,1978,98032,47.3656,-122.278,1750,7209,true
455000.0,4,2.5,3360,7685,2.0,0,0,3,9,3360,0,2001,98058,47.4369,-122.111,3060,6567,true
415000.0,3,2.25,1510,36224,2.0,0,0,3,8,1510,0,1991,98045,47.4616,-121.711,1730,36224,true
349500.0,3,1.0,1400,3538,1.0,0,0,3,7,800,600,1953,98118,47.5405,-122.27,1620,6331,true
245000.0,3,2.5,1730,7442,2.0,0,0,3,7,1730,0,1987,98030,47.3507,-122.178,1630,6458,true
592500.0,2,2.0,1420,9191,1.5,0,2,5,7,1420,0,1928,98115,47.6979,-122.32,1420,6816,true
385000.0,4,1.75,2360,7620,1.0,0,0,4,7,1180,1180,1955,98106,47.5278,-122.345,1910,7620,true
315000.0,3,1.75,1580,11455,1.0,0,0,4,7,1200,380,1974,98059,47.4756,-122.147,1550,10650,true
255000.0,3,1.0,1230,10170,1.0,0,0,3,7,1230,0,1979,98045,47.4437,-121.772,1380,10098,true
693000.0,4,2.5,2460,4425,2.0,0,0,3,8,2460,0,2006,98052,47.7048,-122.109,2990,5659,true
780000.0,3,1.0,1660,4400,1.5,0,0,3,8,1460,200,1911,98112,47.6362,-122.302,1660,4400,true
237000.0,3,1.75,1270,8470,1.0,0,0,4,7,1270,0,1960,98198,47.4207,-122.29,1600,8470,true
525000.0,3,2.25,2100,40510,2.0,0,0,3,10,1320,780,1979,98074,47.6154,-122.047,2380,33450,true
425000.0,2,1.0,770,5040,1.0,0,0,3,5,770,0,1930,98144,47.5964,-122.299,1330,2580,true
369900.0,1,0.75,760,10079,1.0,1,4,5,5,760,0,1936,98070,47.4683,-122.438,1230,14267,true
290000.0,4,2.5,1700,7280,2.0,0,0,4,7,1700,0,1988,98031,47.4045,-122.171,1950,7475,true
285000.0,3,1.0,1120,10701,1.0,0,0,3,7,1120,0,1954,98106,47.5544,-122.358,1130,6350,true
415000.0,2,1.0,1070,4500,1.0,0,0,3,7,1070,0,1937,98115,47.6802,-122.29,1320,4465,true
272500.0,3,2.5,2070,9900,1.0,0,0,3,8,1420,650,1979,98023,47.2988,-122.371,2070,8250,true
2.9e6,4,3.25,5050,20100,1.5,0,2,3,11,4750,300,1982,98004,47.6312,-122.223,3890,20060,false
1.365e6,4,4.75,5310,57346,2.0,0,0,4,11,5310,0,1989,98077,47.7285,-122.042,4180,47443,true
436000.0,2,1.0,1040,7538,1.0,0,0,4,7,1040,0,1939,98133,47.7107,-122.352,1440,7530,true
210000.0,3,1.0,1700,11390,1.0,0,0,4,7,1700,0,1967,98003,47.3271,-122.323,1350,8164,true
236000.0,3,1.0,1300,5898,1.0,0,0,3,7,1300,0,1961,98178,47.5053,-122.255,1320,7619,true
331000.0,3,1.75,1080,1306,1.0,0,0,3,7,580,500,1954,98199,47.6601,-122.4,1440,2225,false
365000.0,3,2.5,2653,4510,2.0,0,0,3,8,2653,0,2006,98031,47.4145,-122.166,2653,4927,true
450000.0,3,2.0,2290,16258,1.0,0,0,5,8,2290,0,1960,98058,47.4672,-122.165,1660,10530,true
770000.0,4,2.75,3820,26300,2.0,0,0,3,9,2850,970,2014,98028,47.7618,-122.261,1860,12136,true
455000.0,4,2.5,2210,49375,1.0,0,0,3,8,2210,0,1997,98038,47.3828,-122.071,2670,49385,true
405000.0,3,1.75,2390,6000,1.0,0,0,3,6,1240,1150,1908,98118,47.5362,-122.268,2020,6000,true
304900.0,4,1.75,2600,11325,1.0,0,0,4,7,1610,990,1969,98031,47.3954,-122.206,1720,11088,true
170000.0,2,1.0,860,5265,1.0,0,0,3,6,860,0,1931,98178,47.5048,-122.272,1650,8775,true
2.05e6,5,3.0,3830,8480,2.0,0,1,5,9,2630,1200,1905,98122,47.6166,-122.287,3050,7556,false
780000.0,4,2.5,3500,7048,2.0,0,0,3,9,3500,0,2005,98053,47.6811,-122.025,3920,7864,true
330000.0,3,3.0,2420,13959,1.0,0,0,4,8,1740,680,1988,98028,47.7486,-122.23,2570,13300,true
370000.0,4,2.5,2720,8666,2.0,0,0,3,9,2720,0,1992,98030,47.3846,-122.169,2410,8100,true
467000.0,5,2.25,2500,13500,1.0,0,0,3,7,1850,650,1979,98072,47.7564,-122.144,2300,9750,true
405000.0,3,1.75,1670,6720,1.0,0,0,3,7,1140,530,1980,98034,47.7198,-122.193,1670,7320,true
675000.0,5,2.25,2900,10300,1.0,0,0,3,8,1450,1450,1985,98006,47.5461,-122.151,2310,10300,true
500000.0,2,1.0,1640,14100,1.0,0,0,4,7,1140,500,1954,98006,47.5712,-122.143,1520,13527,true
389999.0,4,2.5,1890,15770,2.0,0,0,4,7,1890,0,1968,98166,47.4281,-122.343,2410,15256,true
630000.0,4,1.75,2950,9025,1.0,0,2,4,8,1780,1170,1975,98034,47.7128,-122.223,2120,9600,true
360000.0,4,2.5,2160,9528,2.0,0,0,3,9,2160,0,1992,98001,47.3341,-122.255,2280,9937,true
580000.0,4,3.0,3280,11060,2.0,0,0,3,8,2270,1010,1986,98056,47.5399,-122.181,2320,11004,true
550000.0,3,2.0,1970,4166,2.0,0,3,5,8,1270,700,1929,98126,47.5717,-122.375,2390,4166,true
879000.0,4,2.5,3360,22111,2.0,0,0,3,10,3360,0,1994,98075,47.5951,-122.017,3150,11374,true
265000.0,3,2.0,1320,8959,1.0,0,0,3,7,1320,0,1993,98042,47.3536,-122.144,1740,7316,true
446500.0,3,2.5,2650,7286,2.0,0,0,3,8,2650,0,1990,98059,47.5084,-122.154,2400,7220,true
404000.0,3,1.5,2030,8880,1.0,0,0,3,7,1330,700,1963,98108,47.5586,-122.311,2140,5592,true
267500.0,3,1.75,1590,11914,1.0,0,2,3,7,1090,500,1957,98188,47.4427,-122.274,1630,9052,true
3.075e6,4,5.0,4550,18641,1.0,1,4,3,10,2600,1950,2002,98074,47.6053,-122.077,4550,19508,true
335000.0,3,2.5,2440,7632,2.0,0,0,3,8,2440,0,1998,98003,47.3494,-122.301,2510,7903,true
576000.0,3,2.5,1940,9000,1.0,0,0,4,7,970,970,1948,98117,47.6933,-122.393,2190,7310,true
208633.0,3,2.5,2040,3810,2.0,0,0,3,8,2040,0,2006,98038,47.3537,-122.0,2370,4590,true
315000.0,3,2.25,2200,8750,1.0,0,0,4,7,1120,1080,1964,98166,47.476,-122.337,1460,10139,true
725000.0,3,1.75,1920,3300,1.0,0,0,4,8,960,960,1913,98112,47.6239,-122.298,1740,4000,true
550000.0,4,2.75,1800,7750,1.0,0,0,4,8,1400,400,1965,98177,47.7776,-122.384,1800,8275,true
610750.0,4,2.25,2180,7297,2.0,0,0,3,8,2180,0,1984,98074,47.6459,-122.058,2250,9781,true
550700.0,2,1.0,1010,5000,1.5,0,0,4,6,1010,0,1908,98105,47.6692,-122.297,1460,5000,true
665000.0,4,2.75,3320,10574,2.0,0,0,5,8,2220,1100,1960,98056,47.5376,-122.18,2720,8330,true
834000.0,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,98144,47.601,-122.294,2440,5750,true
201000.0,5,1.75,1660,78408,1.5,0,0,3,6,1660,0,1915,98065,47.529,-121.837,1660,78408,true
2.384e6,5,2.5,3650,9050,2.0,0,4,5,10,3370,280,1921,98119,47.6345,-122.367,2880,5400,true
1.384e6,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,98006,47.5503,-122.102,3860,11244,true
1.4e6,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,98006,47.5503,-122.102,3860,11244,true
305000.0,4,2.25,1950,7700,1.0,0,0,3,8,1350,600,1979,98058,47.4441,-122.125,2150,7350,true
487000.0,3,2.0,2590,14052,1.0,0,0,5,8,1720,870,1948,98133,47.7357,-122.333,1570,8162,true
390000.0,3,2.5,1930,64904,1.0,0,0,4,8,1930,0,1988,98042,47.346,-122.157,2350,57500,true
548000.0,2,1.0,1470,3864,1.0,0,0,4,7,1170,300,1916,98103,47.6638,-122.345,1570,3864,true
268750.0,4,1.0,800,8775,1.0,0,0,3,6,800,0,1943,98166,47.48,-122.336,1310,8775,true
819900.0,5,2.75,3150,7119,2.0,0,0,3,9,3150,0,2013,98052,47.6759,-122.151,1560,8384,true
520000.0,3,2.25,2030,16200,2.0,0,0,3,8,2030,0,1984,98027,47.5162,-122.057,2660,17958,true
230000.0,3,2.0,1450,11204,1.0,0,0,3,7,1450,0,2003,98001,47.2639,-122.252,1520,9518,true
240000.0,3,1.75,1510,10248,1.0,0,0,3,7,1510,0,1969,98023,47.2929,-122.371,1510,9753,true
232000.0,2,1.0,1240,12092,1.0,0,0,3,6,960,280,1922,98146,47.4957,-122.352,1820,7460,false
240500.0,2,1.0,1240,12092,1.0,0,0,3,6,960,280,1922,98146,47.4957,-122.352,1820,7460,false
274975.0,3,2.5,3030,45004,2.0,0,0,3,9,3030,0,1987,98077,47.7721,-122.093,3080,35781,true
740000.0,4,2.0,2050,4400,1.5,0,0,4,9,2050,0,1922,98102,47.644,-122.319,2320,5500,true
186375.0,3,1.0,1000,7636,1.0,0,0,2,7,1000,0,1952,98166,47.472,-122.344,1150,7600,true
790000.0,3,2.25,2370,10289,1.0,0,0,4,9,1590,780,1977,98005,47.592,-122.166,2500,10004,true
880000.0,4,3.5,2800,6750,2.0,0,0,3,9,1890,910,1951,98105,47.669,-122.275,2370,6120,false
279000.0,6,1.75,2240,11180,2.0,0,0,4,7,2240,0,1955,98198,47.42,-122.323,1590,7955,true
295000.0,3,2.0,1810,10530,1.0,0,2,3,8,1810,0,1991,98022,47.1913,-122.012,1910,10450,true
640000.0,2,1.0,1070,5000,1.0,0,0,3,7,1070,0,1924,98103,47.6666,-122.331,1710,5000,true
940000.0,4,2.0,2490,9525,2.0,0,0,5,9,2490,0,1968,98040,47.5639,-122.217,2770,9525,true
260000.0,4,2.5,1960,5238,2.0,0,0,3,7,1960,0,2003,98038,47.3483,-122.052,1800,5894,true
559900.0,3,2.75,2930,5569,1.0,0,0,3,9,1860,1070,2004,98072,47.7648,-122.164,2580,11045,true
791500.0,4,2.0,1510,3500,1.5,0,0,5,7,1510,0,1911,98103,47.6794,-122.357,1820,3750,true
265000.0,3,1.75,1420,8250,1.0,0,0,3,7,1420,0,1954,98133,47.7535,-122.354,1740,8000,true
245000.0,3,1.75,1740,11547,1.0,0,0,3,7,1740,0,1954,98178,47.4945,-122.22,880,78408,true
485000.0,4,1.75,2560,43995,2.0,0,0,4,7,2560,0,1962,98052,47.6945,-122.093,2560,14764,true
684000.0,4,3.5,3040,8414,2.0,0,0,3,9,2420,620,2010,98059,47.5222,-122.157,3470,8066,true
425000.0,3,1.75,2500,6840,1.0,0,0,3,8,1300,1200,1957,98125,47.7222,-122.32,1580,8691,true
309600.0,4,1.75,1275,20000,1.0,0,0,4,6,1275,0,1991,98070,47.3796,-122.49,1660,20000,true
552250.0,4,2.5,2580,5823,2.0,0,0,3,8,2580,0,2002,98065,47.5374,-121.875,2380,5823,true
165000.0,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,1943,98178,47.4897,-122.24,1020,7138,true
239900.0,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,1943,98178,47.4897,-122.24,1020,7138,true
320000.0,2,1.0,1070,32633,1.0,0,0,4,6,1070,0,1930,98059,47.4716,-122.078,1360,32156,true
206600.0,3,2.0,1390,13464,1.0,0,0,4,7,1390,0,1987,98030,47.3581,-122.173,1720,12080,true
387000.0,4,1.75,2500,7690,1.0,0,0,3,7,1250,1250,1973,98155,47.7713,-122.307,2040,8646,true
299000.0,1,0.75,560,12120,1.0,0,0,3,4,560,0,1967,98014,47.675,-121.854,1300,19207,true
855000.0,4,2.75,2270,10460,2.0,0,0,3,9,2270,0,1965,98040,47.5603,-122.222,2610,10180,true
315000.0,3,1.0,1900,14400,1.0,0,0,4,7,1300,600,1954,98166,47.4147,-122.337,1940,14400,true
437500.0,2,1.0,990,3120,1.0,0,2,5,7,790,200,1907,98103,47.68,-122.353,1930,3120,true
252000.0,4,1.5,1550,19800,1.0,0,0,4,7,1050,500,1969,98001,47.3117,-122.27,1640,22654,true
375000.0,4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,1955,98118,47.543,-122.28,1600,5766,true
300000.0,4,2.5,1910,4862,2.0,0,0,3,7,1910,0,2005,98038,47.3607,-122.034,2010,5091,true
420000.0,4,1.0,1750,9600,1.5,0,0,4,7,1750,0,1954,98006,47.5759,-122.137,1750,10530,true
900000.0,3,1.0,1330,77972,1.0,0,0,3,7,1330,0,1928,98033,47.6891,-122.159,1340,17689,false
679900.0,3,2.5,2440,5750,2.0,0,2,3,9,1980,460,2000,98116,47.565,-122.381,1520,5750,true
463000.0,3,2.5,1640,29970,2.0,0,0,3,7,1640,0,1992,98053,47.6359,-121.974,1580,28399,true
380000.0,5,2.5,2760,11340,2.0,0,0,4,9,2760,0,1978,98059,47.4769,-122.141,2470,11340,true
329500.0,4,2.5,1820,7912,2.0,0,0,3,7,1820,0,1994,98038,47.3845,-122.029,1820,8168,true
604950.0,3,2.5,2110,5608,1.0,0,0,3,8,1340,770,2013,98033,47.6743,-122.184,2040,9363,true
795000.0,5,2.5,3040,9570,1.0,0,2,4,8,1640,1400,1966,98006,47.5651,-122.164,2920,8800,true
465000.0,3,2.0,1840,40438,2.0,0,0,3,7,1840,0,1994,98045,47.4853,-121.709,1380,44049,true
673000.0,4,2.5,2990,10400,2.0,0,0,3,9,2990,0,2002,98166,47.4508,-122.359,2140,17449,true
810000.0,4,2.5,3520,15420,2.0,0,0,3,10,3520,0,1991,98074,47.6375,-122.016,3400,21455,true
785000.0,4,2.75,2440,69415,1.0,0,0,4,8,1910,530,1989,98075,47.5944,-122.042,2770,24361,true
338000.0,4,3.0,2090,7500,1.0,0,0,3,7,1370,720,1986,98056,47.4888,-122.182,1810,7650,true
280000.0,3,2.25,1430,7222,2.0,0,0,3,7,1430,0,1993,98056,47.5112,-122.19,1430,7220,true
315000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1954,98133,47.7711,-122.341,1810,6929,true
530000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1954,98133,47.7711,-122.341,1810,6929,true
380000.0,5,3.0,3450,9914,2.0,0,0,3,9,3450,0,2004,98023,47.2813,-122.345,2860,9721,true
297000.0,3,2.25,1450,7562,2.0,0,0,3,7,1450,0,1994,98056,47.5038,-122.189,1650,7625,true
730000.0,4,2.5,3230,7331,2.0,0,0,3,10,3230,0,2004,98075,47.5823,-121.97,3480,7447,true
450000.0,3,1.75,1640,13500,1.0,0,0,3,7,1110,530,1940,98125,47.7164,-122.304,1770,12600,true
275000.0,3,3.0,1590,7750,1.0,0,0,3,7,1060,530,1997,98038,47.3624,-122.045,1680,7500,true
595000.0,4,2.0,2020,2849,2.0,0,0,3,7,2020,0,1960,98115,47.6831,-122.329,1910,3120,true
435000.0,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1904,98144,47.592,-122.307,1590,2577,false
270000.0,2,1.5,1380,209959,1.0,0,0,1,6,1380,0,1954,98011,47.7461,-122.195,3130,19868,true
950000.0,3,3.0,4040,14338,2.0,0,0,3,10,3030,1010,1986,98077,47.7268,-122.06,3360,14142,true
389000.0,4,2.25,2130,5337,2.0,0,0,3,7,2130,0,2001,98019,47.7237,-121.959,2300,6930,true
560000.0,4,2.25,2550,7800,1.0,0,0,3,8,1580,970,1968,98052,47.6283,-122.095,2420,8050,true
1.35e6,5,3.5,4800,14984,2.0,0,2,3,11,3480,1320,1998,98006,47.5543,-122.148,4050,19009,true
799000.0,4,2.25,2510,11585,2.0,0,0,4,8,2510,0,1969,98040,47.5483,-122.226,2450,9691,true
365500.0,3,2.0,1410,9600,1.0,0,0,4,7,1410,0,1983,98072,47.7591,-122.146,1410,9600,true
252350.0,3,2.0,1650,7352,1.0,0,0,3,7,1160,490,1979,98058,47.4612,-122.169,1710,7350,true
403950.0,4,2.5,2120,13780,2.0,0,0,3,8,2120,0,1993,98146,47.4987,-122.365,1880,12000,true
385000.0,4,1.5,2040,10726,1.0,0,0,3,7,1380,660,1954,98177,47.772,-122.358,1610,10020,true
345000.0,4,1.0,1550,7620,1.5,0,0,3,7,1550,0,1957,98106,47.5287,-122.35,1450,7620,true
490000.0,3,2.75,1980,3128,2.0,0,0,4,9,1980,0,1979,98008,47.6109,-122.114,1950,2856,true
330000.0,3,2.5,1600,26977,2.0,0,0,3,8,1600,0,2005,98019,47.7736,-121.901,1790,27743,true
927000.0,4,2.75,3300,12090,2.0,0,0,3,8,3300,0,1953,98004,47.6294,-122.218,3180,12239,true
1.118e6,4,2.5,3840,16619,2.0,0,1,4,10,3840,0,1983,98040,47.5634,-122.213,3600,16553,true
330000.0,2,1.0,1220,10000,1.0,0,0,5,7,1220,0,1950,98028,47.7405,-122.241,2000,9600,true
530000.0,5,2.25,2720,8800,1.0,0,0,4,7,1500,1220,1958,98008,47.5976,-122.118,2110,8800,true
365000.0,4,2.0,1940,25600,1.0,0,0,1,8,1940,0,1962,98006,47.5722,-122.129,2000,10071,true
378750.0,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,1909,98118,47.5644,-122.289,1060,3500,false
269900.0,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1968,98058,47.4556,-122.157,1390,8750,true
557000.0,3,3.5,1710,2096,2.0,0,0,3,8,1290,420,2008,98122,47.6055,-122.305,1630,1543,true
360000.0,4,1.75,3730,16980,1.0,0,0,4,7,2150,1580,1974,98022,47.1775,-122.022,1880,16963,true
352000.0,2,1.0,940,5000,1.0,0,0,4,7,940,0,1937,98117,47.6879,-122.385,1560,4500,true
437000.0,3,2.5,1750,22357,2.0,0,0,3,8,1750,0,1994,98045,47.4807,-121.779,2430,22357,true
322500.0,4,2.5,1820,6753,2.0,0,0,3,7,1820,0,1994,98038,47.3845,-122.032,1820,7107,true
650000.0,3,3.25,1510,2000,2.0,0,0,3,9,1330,180,2001,98116,47.5815,-122.402,1510,1352,true
450000.0,3,2.0,1290,1213,3.0,0,0,3,8,1290,0,2001,98103,47.6609,-122.344,1290,3235,true
278500.0,3,2.0,1570,5250,1.0,0,0,3,7,1570,0,1998,98092,47.3163,-122.188,1570,5250,true
364950.0,4,2.5,1930,6957,2.0,0,0,3,8,1930,0,1995,98055,47.4309,-122.191,2090,6996,true
840000.0,4,3.5,2840,40139,1.0,0,4,4,10,2840,0,1986,98038,47.401,-122.026,3180,36852,true
268000.0,3,2.5,1550,8134,2.0,0,0,3,7,1550,0,1991,98031,47.404,-122.191,1550,8134,true
517534.0,2,1.0,833,143947,1.0,0,0,3,5,833,0,2006,98070,47.3889,-122.482,1380,143947,true
632925.0,3,2.5,2990,32239,2.0,0,0,4,8,2990,0,1978,98077,47.7718,-122.095,2990,36497,true
577500.0,3,2.5,2000,7251,2.0,0,0,3,9,2000,0,1995,98034,47.7067,-122.2,2450,8118,true
339000.0,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,1920,98178,47.504,-122.227,2850,6867,true
570000.0,3,1.75,2910,37461,1.0,0,0,4,7,1530,1380,1967,98052,47.7015,-122.164,2520,18295,true
563500.0,4,1.75,2085,174240,1.0,0,0,3,7,1610,475,1964,98024,47.5753,-121.95,2690,174240,true
423000.0,4,2.25,2200,9351,1.0,0,0,5,7,1290,910,1962,98133,47.7448,-122.333,1910,8660,true
355000.0,3,2.25,1860,5028,2.0,0,0,3,8,1860,0,2012,98019,47.7318,-121.982,2320,5465,true
1.55e6,5,4.25,6070,171626,2.0,0,0,3,12,6070,0,1999,98024,47.5954,-121.95,4680,211267,true
482000.0,2,1.0,950,3960,1.0,0,0,3,7,950,0,1941,98103,47.6885,-122.337,1320,4050,true
625000.0,3,1.75,1600,9135,1.0,0,0,5,7,1600,0,1955,98006,47.5724,-122.179,1580,9800,true
538000.0,3,2.5,2250,11632,2.0,0,0,3,8,2250,0,1988,98056,47.5272,-122.169,2360,11632,true
380000.0,3,2.5,2280,10255,2.0,0,0,4,8,2280,0,1985,98058,47.4334,-122.161,2310,10094,true
375000.0,2,1.0,940,5120,1.0,0,0,3,7,940,0,1909,98122,47.6073,-122.308,1300,5120,true
245000.0,3,2.5,1530,8500,1.0,0,0,5,7,1030,500,1996,98038,47.3592,-122.046,1850,8140,true
310000.0,5,1.75,2190,27260,1.0,0,0,4,7,2190,0,1947,98166,47.4546,-122.337,1620,39480,false
1.3e6,3,2.0,2350,15021,1.0,0,0,4,8,1770,580,1976,98004,47.6408,-122.219,3530,15715,true
397000.0,4,2.0,1440,7680,1.0,0,0,3,7,1200,240,1971,98034,47.7245,-122.2,1460,9660,true
365000.0,3,2.5,2200,4052,2.0,0,0,3,8,2200,0,2005,98058,47.4362,-122.178,2310,5082,true
328500.0,4,3.0,2290,8250,2.0,0,0,3,9,2290,0,1990,98042,47.3739,-122.156,2290,8250,true
988000.0,4,3.0,4040,19700,2.0,0,0,3,11,4040,0,1987,98052,47.7205,-122.127,3930,21887,true
1.0e6,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,1922,98103,47.6636,-122.33,1810,3277,true
237000.0,3,2.5,1490,2138,2.0,0,0,3,7,1490,0,2005,98055,47.4324,-122.197,1490,2094,true
525000.0,4,2.5,2450,5280,2.0,0,0,3,8,2450,0,2003,98011,47.7734,-122.224,2300,4674,true
749000.0,4,2.5,1710,9627,1.0,0,0,3,9,1440,270,1976,98006,47.559,-122.164,2140,9131,false
722500.0,5,2.5,4870,11800,2.0,0,0,3,10,3470,1400,1983,98074,47.633,-122.041,3180,11398,true
843000.0,3,2.5,3130,8750,2.0,0,0,3,10,3130,0,1991,98052,47.6954,-122.103,2860,9003,true
438000.0,2,2.0,1270,1372,3.0,0,0,3,8,1270,0,2000,98115,47.6776,-122.318,1610,3090,true
578000.0,3,1.75,2120,10875,1.0,0,2,3,8,1540,580,1977,98146,47.504,-122.382,2460,11760,true
227950.0,3,1.5,1670,8230,1.0,0,0,5,7,1670,0,1954,98001,47.2613,-122.255,2077,4910,true
196000.0,3,2.25,2070,11576,2.0,0,0,3,7,2070,0,1974,98001,47.3417,-122.271,1890,7519,true
641000.0,2,1.0,1420,5332,1.0,0,0,3,8,1070,350,1953,98105,47.6694,-122.275,2400,5406,true
350000.0,3,1.5,1250,219978,1.0,0,0,4,6,1250,0,1980,98038,47.4056,-121.955,1930,210394,true
205000.0,3,1.0,940,7980,1.0,0,0,4,7,940,0,1960,98032,47.3838,-122.289,1150,8050,true
400000.0,3,1.75,1920,9102,1.0,0,0,3,7,1920,0,1968,98072,47.7487,-122.082,1920,9760,true
1.03e6,3,2.5,3545,9816,1.0,0,0,3,10,2610,935,2005,98027,47.5534,-122.078,3630,7704,true
505000.0,3,2.0,1260,5460,1.0,0,0,3,7,1260,0,1972,98034,47.7355,-122.18,1510,5460,true
475000.0,5,2.5,2340,7200,1.0,0,0,3,7,1300,1040,1975,98034,47.7206,-122.211,1930,7221,true
520000.0,3,2.25,2590,9263,1.0,0,0,5,8,1440,1150,1977,98028,47.7691,-122.262,2580,9450,true
1.45e6,3,4.5,3970,24920,2.0,0,2,3,10,3260,710,1977,98034,47.7183,-122.258,2610,13838,false
333500.0,3,1.75,1220,9732,1.0,0,0,3,7,1220,0,1965,98011,47.7736,-122.214,1630,10007,true
232000.0,3,1.0,1400,10403,1.0,0,0,4,6,1400,0,1976,98038,47.362,-122.029,1230,10209,true
691100.0,3,2.75,2360,16117,1.0,0,0,4,8,1710,650,1983,98006,47.5698,-122.121,2120,16117,true
811000.0,3,1.75,1870,9897,1.0,0,0,4,8,1870,0,1960,98040,47.5505,-122.221,1900,10005,true
551000.0,3,2.5,2830,5802,2.0,0,0,3,9,2830,0,2001,98028,47.7605,-122.234,2500,5788,true
496500.0,3,2.5,2260,3640,2.0,0,0,3,8,2260,0,1994,98072,47.7356,-122.157,2350,3710,true
705000.0,3,3.0,1970,20978,2.0,1,3,4,9,1770,200,1980,98070,47.3844,-122.438,2280,75396,true
578000.0,4,2.5,3140,9225,1.0,0,2,5,9,1770,1370,1966,98055,47.4904,-122.226,2460,9600,true
255000.0,3,1.75,1240,8659,1.0,0,0,5,7,1240,0,1986,98042,47.3663,-122.089,1490,8223,true
1.05e6,4,3.5,3450,7832,2.0,0,0,3,10,3450,0,2007,98006,47.5637,-122.123,3220,8567,true
348000.0,3,2.25,2570,8491,2.0,0,0,4,8,2570,0,1989,98042,47.3759,-122.125,2400,8049,true
230000.0,3,2.0,1510,3413,2.0,0,0,3,7,1510,0,1985,98031,47.3912,-122.167,1570,3777,true
359500.0,4,2.25,2390,11250,2.0,0,0,3,9,2390,0,1988,98023,47.3305,-122.371,2480,11250,true
330000.0,3,1.0,980,7000,1.0,0,0,3,6,980,0,1953,98133,47.7617,-122.357,1220,7000,true
80000.0,1,0.75,430,5050,1.0,0,0,2,4,430,0,1912,98014,47.6499,-121.909,1200,7500,true
465000.0,3,1.75,1480,6360,1.0,0,0,3,7,1480,0,1954,98133,47.7311,-122.353,1480,6360,true
325000.0,4,2.5,1850,7324,2.0,0,0,3,8,1850,0,1997,98042,47.3701,-122.107,2100,7329,true
340500.0,3,2.0,2270,28025,1.0,0,0,4,7,1920,350,1947,98168,47.4857,-122.318,1770,14833,true
342500.0,3,2.5,1810,5192,2.0,0,0,3,8,1810,0,1993,98038,47.3724,-122.042,1810,6200,true
290900.0,2,2.0,1610,17600,2.0,0,0,3,6,1610,0,1930,98178,47.4855,-122.266,1310,12950,false
868700.0,3,4.25,3840,6161,2.0,0,0,3,10,3840,0,2000,98074,47.6336,-122.064,3230,7709,true
1.199e6,4,2.75,4110,8400,2.0,0,1,3,9,3130,980,1928,98125,47.717,-122.281,2820,8400,false
1.15e6,4,3.25,4190,10259,2.0,0,0,3,11,3150,1040,2000,98074,47.6332,-122.066,4300,11919,true
859900.0,4,2.75,3390,6298,2.0,0,0,3,9,3390,0,2011,98074,47.5906,-122.062,3390,7111,true
520000.0,4,2.25,1890,3006,2.0,0,0,3,7,1890,0,2003,98029,47.5461,-121.998,1580,3000,true
460000.0,3,2.5,1610,2527,2.0,0,2,3,9,1080,530,2005,98118,47.5674,-122.29,1610,4173,true
438924.0,3,1.5,1050,4590,1.0,0,0,3,7,850,200,1949,98115,47.6943,-122.29,1770,5400,true
